,company_name,description,href,full_complain
74,mercado-pago,Gostaria de renegociar mercado credito,quero-renegociar-mercado-credito_eZW7dQYhomoKIaoj,Gostaria de renegociar mercado credito
75,mercado-pago,"Comprei uma amostra de Lipotramina para fazer um teste, e agora ficam me mandando todos os meses e me cobrando um valor de 189,80 ",compra-de-amostra-lipotramina_JC8alzCfPVbYC4fj,"Comprei uma amostra de Lipotramina para fazer um teste, e agora ficam me mandando todos os meses e me cobrando um valor de 189,80 todos os meses, eu não tenho condições de pagar isso de maneira vitalícia. Por favor me ajudem a cancelar isso, haveria como?"
76,mercado-pago,O aplicativo do mercado livre por eu estar com o saldo devedor por ter os juros altíssimos não deixa eu usar a plataforma para com,por-estar-com-saldo-devedor-estou-bloqueado_oWWk6uX5Z7bnmre9,O aplicativo do mercado livre por eu estar com o saldo devedor por ter os juros altíssimos não deixa eu usar a plataforma para comprar com outros meios de pagamento tais como pix boleto ou cartão de outra instituição isso é um absurdo está prejudicando tanto quando o consumidor quanto o vendedor sendo que o mesmo recebe valores para utilizar a plataforma quero que me libera o uso pois quero pagar mais os juros são abusivos demais um valor para o consumidor nunca conseguir pagar e estou fazendo pagamentos com outros meios mesmo assim estou impedido de comprar.
77,mercado-pago,Na madrugada do dia 02/09/2022 foram realizadas varias operacoes na minha conta Mercado Pago que não reconheco.operaca,atividades-nao-reconhecidas-e-nao-autorizadasfalha-de-seguranca_w3JIuG9FCLIRTQZT,"Na madrugada do dia 02/09/2022 foram realizadas varias operacoes na minha conta Mercado Pago que não reconheco.operacao n*273791893operacao n*35483372operacao n*253988990133operacao n*25399043215operacao n*25399038824operacao n* 25399056048operacao n*25399047532operacao n*25399043737operacao n*25399047609operacao n*25399054424operacao n*25399054424operacao n*25399044829operacao n*25399054480operacao n*25399053760operacao n*25399058494operacao n*25399061409operacao n*25399066219operacao n*25399060559operacao n*25399071274operacao n*25399078020operacao n*25399065718Como se não bastasse o prejuizo que estou tendo que suportar, por vocês não resolverem as falhas de seguraca e com isso, permitirem tantos outros riscos com os meus dados pessoais violados, quando mantive contato solicitando que essa situacao fosse resolvida, além de não resolverem a sitauacao, ainda me acusaram, alegando que eu cometi comportamentos irregulares em minhas transacoes, sendo que atraves da Inteligencia Artifical que voces possuem dentre outros recursos que voces tem, é possivel terem ciencia que nao cometi nenhuma violacao aos termos do Ml, tao pouco executei irregularidades nas minhas transacoes.Hoje Fiz BO e informei tudo que voces permitiram que acontecesse na minha conta.E agora através dessa reclamacao informo: Essa é a ultima vez que busco resolucao desse problema bem como possível ressarcimento e esclarecimentos, fora do Judicario e que caso voces continuem se esquivando da responsabilidade irei Mover Acao Judicial e não tenho duvidas que voces serão responsabilizados por todos os prejuizos financeiros e emocionais  que estou sendo obrigada a suportar por conta dessa situacao.Informo também:Vou expor a situacao para o Banco Central, e pedirei ao BC que fiscalize o Mercado Pago; que modifique a Legislacao, para que o MP responda pela falta de seguranca e consequentes prejuizos gerados para os consumidores com essas situacoes tao recorrentes, e  almejo que  o BC obrigue voces  a constituirem um sistema financeiro seguro para todos os usuarios, sobretudo para os usuarios que utilizam a plataforma como fonte de renda, mas de repente sao obrigados a suportar prejuizos financeiros e ainda terem suas atividades suspensas indevidamente."
78,mercado-pago,"Comprei no dia 29/08/2022 um monitor Led21,5 e não o recebi até hoje, O prazo  de entrega de 3 dias úteis não foi cumprido e não c",mercado-pagoeditado-pelo-reclame-aqui-arminda-pio-de-souza_noHm3PAMHxa1QND6,"Comprei no dia 29/08/2022 um monitor Led21,5 e não o recebi até hoje, O prazo  de entrega de 3 dias úteis não foi cumprido e não consigo acesso ao vendedor. O PIX de R$322,92 foi pago para ARMINDA PIO DE SOUZA, MERCADO PAGO_ ID transação E60701190202208290822DY52218BL1S."
79,mercado-pago,O pagamento da fatura do cartão MP precisa dar outras opções como boleto ou outra forma que não seja a de ter que fazer um pix pra,fatura-do-cartao_mKwGh7_B61A6GFw5,"O pagamento da fatura do cartão MP precisa dar outras opções como boleto ou outra forma que não seja a de ter que fazer um pix pra conta e só assim conseguir quitar a fatura. Por falta de limite do meu pix e não por dolo não consegui pagar a fatura, pois a ÚNICA opção é a citada, um absurdo. Realizei contato com o SAC da empresa, fui informado que está é única forma de pagamento disponível, nem fatura por e-mail emitem. Novamente irei pagar mora por não pagar em dia a fatura, sendo que se tivesse outros meios para pagamento isso não aconteceria."
80,mercado-pago,"Eu fiz pagamento da minha conta da Tim pelo pix porque tinha recebido um comunicado dizendo se pagasse qualquer conta de água, luz",propaganda-enganosa_CwMq-z-em6CJ-I5F,"Eu fiz pagamento da minha conta da Tim pelo pix porque tinha recebido um comunicado dizendo se pagasse qualquer conta de água, luz, telefone  pela primeira vez utilizando essa plataforma ganharia r$ 10,00 de devolta na conta. E NUNCA RECEBI OU GANHEI O DESCONTO.  não pelo dinheiro que uma migalha ,mas sim, por fazer promessas que não fazem acontecer. Mas nessa eu não caio mas é espero que outras pessoas estão lendo ficar ligado nesses suposto desconto que só  papo  "
81,mercado-pago,Bom dia em primeiro lugar devo ressaltar a dificuldade de entra em contato com o mercado pago através de sua plataforma e como iss,problemas-com-cartao-mercado-pago_FfFrIkvoQmnVOikB,Bom dia em primeiro lugar devo ressaltar a dificuldade de entra em contato com o mercado pago através de sua plataforma e como isso é frustrante dito isso tive alguns problemas com o mercado pago esses tempo primeiro fiz uma compra com o cartão de credito mercado pago e o produto teve que ser devolvido por defeito de fabricação foi quando o pesadelo começou o mercado pago fez um estorno  no valor de 200 e pouco ao enves de do valor integral do produto e ao invés de sustar as parcelas do produto deu a fatura desse mês de setembro paga pelo app e um abatimento na próxima algo bizarro então cancelou a parcela de um outro produto que não tinha nada a ver mas contínuo me cobrando as parcelas que eram para ser cancelada depois de tudo isso a fatura de setembro foi dada como não paga hj agora no app quando tento pagar só me da a opção de pagar a do próximo mês e mesmo assim estaaparecendo a mensagem que meu catrão pode ser bloqueado por falta de pagamento meu Deus nunca tive um problema tão bizarro quanto esse provavelmente corro risco de ir pro spc e não tenho a opção de pagar e nem recebi meu estorno peco a vcs que resolvam isso porque não quero ficar esquentando a cabeça com cartão com tantas outras opções melhores no mercado segundo faz tempo que pago conto no app e não recebo pontos. 
82,mercado-pago,Na madrugada do dia 02/09/2022 foram realizadas varias operacoes na minha conta Mercado Pago que não reconheco.operaca,transacoes-nao-autorizadas_jj-0XgMFivNMuxrd,"Na madrugada do dia 02/09/2022 foram realizadas varias operacoes na minha conta Mercado Pago que não reconheco.operacao n*273791893operacao n*35483372operacao n*253988990133operacao n*25399043215operacao n*25399038824operacao n* 25399056048operacao n*25399047532operacao n*25399043737operacao n*25399047609operacao n*25399054424operacao n*25399054424operacao n*25399044829operacao n*25399054480operacao n*25399053760operacao n*25399058494operacao n*25399061409operacao n*25399066219operacao n*25399060559operacao n*25399071274operacao n*25399078020operacao n*25399065718Como se não bastasse o prejuizo que estou tendo que suportar, por vocês não resolverem as falhas de seguraca e com isso, permitirem tantos outros riscos com os meus dados pessoais violados, quando mantive contato solicitando que essa situacao fosse resolvida, além de não resolverem a sitauacao, ainda me acusaram, alegando que eu cometi comportamentos irregulares em minhas transacoes, sendo que atraves da Inteligencia artifical que voces possuem dentre outros recursos que voces tem, é possivel terem ciencia que nao cometi nenhuma violacao aos termos do Ml, tao pouco executei irregularidades nas minhas transacoes.Hoje Fiz BO e informei tudo que voces permitiram que acontecesse na minha conta.E agora través dessa reclamacao informo, que essa é a ultima vez que busco resolucao desse problema bem como possível ressarcimento e esclarecimentos, fora do judicario e que caso voces continuem se esquivando da responsabilidade irei Mover Acao Judicial e não tenho duvidas que voces serão responsabilizados por todos os prejuizos financeiros e emocionais  que estou sendo obrigada a suportar por conta dessa situacao.Informo também, irei relatar a situacao para o Banco Central, e pedirei ao BC que fiscalize o Mercado Pago; que modifique a Legislacao, para que o MP responda pela falta de seguranca e consequentes prejuizos gerados para os consumidores com essas situacoes tao recorrentes, e  almejo que  o BC obrigue voces  a constituirem um sistema financeiro seguro para todos os usuarios, sobretudo para os usuarios que utilizam a plataforma como fonte de renda, mas de repente sao obrigados a suportar prejuizos financeiros e ainda terem suas atividades suspensas indevidamente."
83,mercado-pago,"Dividi minha fatura em três parcelas, uma sendo a entrada de mesmo valor das outras parcelas. No mesmo dia ,mesma hora , o limite ",meu-limite-desapareceu_MjGulIC6Gj37sO1P,"Dividi minha fatura em três parcelas, uma sendo a entrada de mesmo valor das outras parcelas. No mesmo dia ,mesma hora , o limite ficou disponível , cheguei até a fazer o uso .Até então estava tudo bem, porém chegou uma pesquisa para mim, perguntando sobre créditos e etc, respondi tudo certinho. Cerca de uma hora depois entrei na minha conta e meu limite havia desaparecido."
84,mercado-pago,"Após várias conversas, o mercado pago entendeu que houve um acesso desconhecido e realizadas movimentações. Ficou acertado o cance",cancelou-a-atividade-mas-nao-disponibilizou-o-valor-depositado_YpIKj-qnZMQkOsAk,"Após várias conversas, o mercado pago entendeu que houve um acesso desconhecido e realizadas movimentações. Ficou acertado o cancelamento do empréstimo de 3900 reais, assim que depositasse a quantia de 3478 reais referente a uma atividade do cartão de crédito. Dia 03/09 tudo ocorreu como esperado, porém o mercado pago não disponibilizou o valor depositado. OU SEJA, DE NADA ADIANTOU, ME RESPONDA UMA PERGUNTA: ONDE ESTÁ O SENTIDO DE PAGAR PARA CANCELAR? SE EU NÃO FIZ O EMPRÉSTIMO, POR QUAL MOTIVO ESTOU COM UM PREJUÍZO DE QUASE 4 MIL REAIS? O MERCADO PAGO NÃO RESOLVEU O PROBLEMA, DEVERIA TER FEITO COMO EU SOLICITEI DESDE O INÍCIO, ERA SÓ CANCELAR ESTA ATIVIDADE! EU PRECISARIA ESTAR TENTANDO REAVER ESTE DINHEIRO."
85,mercado-pago,Fui fazer um pix parcelado e não sabia que no pix parcelado seguravam o limite da gente. Pra minha surpresa segurou o limite do ca,fui-fazer-um-pix-parcelado_eIRrujXelbEb_RRo,Fui fazer um pix parcelado e não sabia que no pix parcelado seguravam o limite da gente. Pra minha surpresa segurou o limite do cartão. Se não foi aprovado não há necessidade de reserva de limite e como o pix era de 400.00 parcelado em 5 vezes terei que aguardar o estorno mensal do cartão. Lógico que não. Mal abri a conta e já tive problemas vou voltar a utilizar a picpay cpf 009.342.343-88. Resolva isso 
86,mercado-pago,"Em 02/09/2022 fiz dois pagamento antecipados por pix ao mercado crédito no valor de 970,20 cada um, totalizando o valor de 1.940,4",mercado-credito-aplicando-editado-pelo-reclame-aqui-nos-clientes-e-cobrando-juros-abusivos_pDmFr8w1jrNVTL6K,"Em 02/09/2022 fiz dois pagamento antecipados por pix ao mercado crédito no valor de 970,20 cada um, totalizando o valor de 1.940,40 referente as parcelas q venceriam final de setembro e final de outubro e apôs o pagamento retornei o contato com o mercado pago para informar q não ocorreu o descontou ou estorno de parte dos juros cobrados como tinha falado por telefone o atendente anterior do mercado pago q iria ocorrer, apôs eu fazer o pagamento total de 1.940,40 apenas 700,00 foi liberado no meu limite, valor q é muito menor da metade do valor q efetuei o pagamento, então retornei o contato com o mercado pago e fui atendido por outra pessoa q me falou q não tinham registro e q o desconto nos juros por pagamento antecipado não iria ocorrer de forma alguma, coisa q nunca vi pois já fiz outros tipos de linha de crédito, empréstimo e financiamentos e todos sempre fizeram abatimento dos juros com pagamento antecipado, além de cobrar um juros absurdo agora está aplicando esse [Editado pelo Reclame Aqui], fazem vc pagar antecipado e não cumprem com a palavra.."
87,mercado-pago,"Já comprei várias vezes no mercado livre e sempre chegava certo , ate q um dia eu fiz uma compra através do mercado crédito chegou",eu-ja-fiz-varias-compras-no-mercado-livre_fHSiv804F9KlUIEt,"Já comprei várias vezes no mercado livre e sempre chegava certo , ate q um dia eu fiz uma compra através do mercado crédito chegou tudo certo e eles bloqueou minha conta e não estou conseguindo pagar minha dívida meu nome ja foi pro spc  e ainda n consigo entrar na minha conta pra pagar a dívida n sei mais o que fazer "
88,mercado-pago,"Ola, muito boa noite escrevo pois recentemente descobri que estão usando meu cpf em duas contas no mercado pago, solicito orientaç",uso-de-informacoes-por-outra-pessoa_m8fuSr6ihCycmjvy,"Ola, muito boa noite escrevo pois recentemente descobri que estão usando meu cpf em duas contas no mercado pago, solicito orientação para bloqueio de tais contas e exclusão de quais quer atos feitos por esses em meu nome.As contas que utilizam meu cpf:8267054241-91372404779-3"
89,mercado-pago,"Paguei meu acordo com elesconforme o acordo, no dia 24/08. Dia 01 ao procurar com meu corretor meu nome não havia saído da restriç",constrangimento_YZZHtzjmUmhQtMdG,"Paguei meu acordo com elesconforme o acordo, no dia 24/08. Dia 01 ao procurar com meu corretor meu nome não havia saído da restrição ainda, conversei com eles alegaram que havia realmente sido paga e constava em sistema e que em 5 dias a equipe técnica iria resolver o problema. No dia 09/09 passo por constrangimento novamente aonde não retiraram ainda meu nome da restrição.Irei tomar medidas, pois ficar sendo constrangida."
90,mercado-pago,"Tinha uma conta no mercado pago com cartão de crédito, mas suspenderam minha conta por que disseram que eu tinha feito transações ",conta-suspensa_P43tAYLYtHio7Pn3,"Tinha uma conta no mercado pago com cartão de crédito, mas suspenderam minha conta por que disseram que eu tinha feito transações suspeitas, tinha um credito aprovado no mercado crédito e um cartão de crédito, sempre comprei e paguei sem atrasos, eles suspenderam minha conta deve ser por que pagava em dias por isso fizeram isso, mas agora quero pagar a fatura do cartão mas não tenho acesso a cona para pagar, já pedir mas de 10 vezes a fatura por e-mail e eles só me responde que minha conta foi suspensa queria dizer a eles que não sou retardado eu sei que minha conta foi suspensa só queria a fatura para efetuar o pagamento, e queria também que fosse tratado por eles como uma pessoa digna sempre paguei em dias e fazia altas movimentações na conta, mas é assim que eles tratam os clientes como [Editado pelo Reclame Aqui] então deixo aqui minha indignação."
91,mercado-pago,"Gostaria de saber pq meu saldo está retido por ordem judicial,por qual motivo?Sobre oque se trata?",meu-saldo-no-mercado-pago-esta-retido-por-ordem-judicial_O6BsTbZE3nk2gcHA,"Gostaria de saber pq meu saldo está retido por ordem judicial,por qual motivo?Sobre oque se trata?"
92,mercado-pago,Eu quero cancelar todas as minhas compras que estão em andamento e em aberto no mercado Livre. ,eu-quero-cancelar-todas-as-minhas-compras-que-estao-em-andamento-e-em-aberto-no-mercado-livre_7AR1VmgV2jQTGa0N,Eu quero cancelar todas as minhas compras que estão em andamento e em aberto no mercado Livre. 
93,mercado-pago,"Minha conta do mercado pago, foi suspensa por motivos de contestação. Porém eu acabei quitando o débito, enviei todos os comprovan",falta-de-atendimento_GOntj62XWT5eatd8,"Minha conta do mercado pago, foi suspensa por motivos de contestação. Porém eu acabei quitando o débito, enviei todos os comprovantes de pagamentos, como o mercado pago pediu, mais até agora não resolveu nada, já tem quase seis meses e nada resolvido, mando mensagens no suporte eles não me responde mais. Eles falam que até 5 dias, responde, porém já tem quase um mês, desde a última mensagem que mandei com os todos os comprovantes. Aí quando responde falam que não achou os comprovantes que mandei no e-mail da empresa, já até esquecir de quantas vezes mandei os comprovantes."
94,mercado-pago,"Comprei um par de tenis de Dayanne Marim Mota Consultoria em Tecnologia da Informática Ltda, e paguei através do Mercado Pago, no ",comprei-paguei-e-nao-recebi-a-mercadoria_wF70f0qd-Wl9SUiq,"Comprei um par de tenis de Dayanne Marim Mota Consultoria em Tecnologia da Informática Ltda, e paguei através do Mercado Pago, no valor de R$ 121,51 , Reclamei várias vezes e nunca fui atendido, como há muito tempo uso o Mercado Livre e o Mercado Pago e sempre fui muito bem atendido, espero uma resposta de uma reclamação que ja faz uns 3 meses."
95,mercado-pago,Boa noite! Eu troquei de aparelho celular e quando fui logar na minha conta mercado pago pediram o reconhecimento faci,nao-reconhecem-minha-validacao-facial_XJrXls9jZQQKvTqU,"Boa noite! Eu troquei de aparelho celular e quando fui logar na minha conta mercado pago pediram o reconhecimento facial, e já fiz milhões de vezes e diz que não me reconhecem, o que eu faço!!!! Preciso acessar minha conta porque trabalho com ela!"
96,mercado-pago,"Olá me chamo Rafael, recebo pagamentos através da loja integra (minha loja virtual) através da conta mercado pago, o que acontece ",mercado-pago-me-notifica-e-nao-libera-valores-de-vendas_Pt6YT4QyG75QGiyJ,"Olá me chamo Rafael, recebo pagamentos através da loja integra (minha loja virtual) através da conta mercado pago, o que acontece e que recebi um e-mail informando que minha conta não estava de acordo com as politicas de venda do mercado pago por isso o prazo para que eu recebesse valores de venda seria de 14 DIAS, e ainda teria aumento em todas minhas taxas de transações através da conta, em contato com o Mercado Pago através do chat de ajuda, foi informado que eles não sabem o motivo, somente que teria a alteração na minha conta, o que torna incabível tal determinação, se eles não sabem me dizer o que houve para ter minhas taxas alteradas, meu prazo de recebimento de pagamentos, como posso confiar que meus dados estão seguros se nem eles sabem me dizer o real motivo? Estou sendo [Editado pelo Reclame Aqui] pela plataforma e se não for resolvido, tomarei medidas judiciais cabíveis."
97,mercado-pago,"Minha conta foi suspensa, já fiz uma reclamação pelo 0800 e estou aguardando retorno. Mas minha reclamação aqui é sobre a fatura d",fatura-cartao-do-mercado-pago_XWmV7PE5AQSPDIap,"Minha conta foi suspensa, já fiz uma reclamação pelo 0800 e estou aguardando retorno. Mas minha reclamação aqui é sobre a fatura do cartão de crédito, pois tentei sem sucesso acessar a fatura e inclusive aguardei por 40 minutos no 0800, sem sucesso, o protocolo do atendimento é: 205389450. A fatura venceu hoje e pela primeira vez não foi paga, por esse motivo. A culpa não foi minha, conforme relatei acima. Preciso que mandem a fatura do cartão para eu pagar. Sem juros e encargos, pois não fui o culpado pelo atraso."
98,mercado-pago,"COMPRA FEITA NO MERCADO LIVRE, QUE PASSOU O CRÉDITO PARA O MERCADO Nada resolvido até o momento pelo Mercado Livre, NÃ",mercado-pago-obrigando-a-enviar-documento-pessoal-para-devolver-o-meu-credito_QGU5cGdSGY3M1mbc,"COMPRA FEITA NO MERCADO LIVRE, QUE PASSOU O CRÉDITO PARA O MERCADO Nada resolvido até o momento pelo Mercado Livre, NÃO VOU ENVIAR A CÓPIA DA MINHA CNH OU RG, voces não podem obrigar o consumidor a enviar documento pessoal!! Não enviaram a mercadoria, estou aguardando a devolução do meu dinheiro R$ 278,91!! A reclamação está no Procon já que por aqui voces não solucionaram e lá informei meus dados bancários."
99,mercado-pago,"Hoje meu celular principal parou de funcionar, enquanto nao concerto estou usando um velho que tenho porem ele esta com a camera f",nao-consigo-validar-acesso-ao-aplicativo_OTRrbp2t9p0TEFX7,"Hoje meu celular principal parou de funcionar, enquanto nao concerto estou usando um velho que tenho porem ele esta com a camera frontal quebrada, isso acabou impedindo a validacao de entrada no app, preciso de ajuda para validar meu acesso de outra forma pois essa e minha conta principal, aguardo um retorno."
100,mercado-pago,Minha conta do mercado pago foi suspensa e não consigo contato com ninguém para fazer a portabilidade das minha chaves pix para ou,conta-suspensa-e-chave-pix-pendente-de-portabilidade-para-outro-banco_-IT_Ytkdm4paDpxP,Minha conta do mercado pago foi suspensa e não consigo contato com ninguém para fazer a portabilidade das minha chaves pix para outro banco e estou precisando disso com certa urgência.
101,mercado-pago,"Ontem dia 7 de setembro de 2022 às 22:26h, do nada recebi um e-mail com a mensagem de que meu pagamento foi aprovado pelo Marcado ",conta-hackeada-mesmo-com-verificacao-em-2-etapas-prejuizo-de-400-reais-2-vezes-de-200-mercado-pago-diz-nao-ser-responsavel_Rj7IAIIOL_BI9DAY,"Ontem dia 7 de setembro de 2022 às 22:26h, do nada recebi um e-mail com a mensagem de que meu pagamento foi aprovado pelo Marcado Pago, para uma mulher com o nome de Ana Cláudia da Costa Rodrigues Dias, e ao verificar melhor, percebi que foram 2 pagamentos de 200 reais, totalizando 400 reais, em um mesmo minuto às 21:25:00 e às 21:25:21. Sendo que não fiz compra nenhuma, não recebi nenhum link de pagamento, desconheço essa pessoa, e afirmo que se não foi um erro sistêmico da plataforma, Foi [Editado pelo Reclame Aqui].E eu muito assustado e preocupado, por conter um valor bem considerável na conta, que é verificada por 2 etapas, fiquei sem entender o ocorrido, e logo me prontifiquei em alterar a senha, e também fiz duas reclamações de dois Valores de 200 reais seguidas na plataforma para cada pagamento, sendo que uma foi dada como encerrada, como se eu tivesse encerrado, sendo que não encerrei.Tentei contato também pelo whatsapp da plataforma, por algumas vezes,onde só tive um atendimento inicial e sumiram, o qual cheguei a ficar em espera por mais de 30 minutos."
102,mercado-pago,Uma pesssoa fez um pix errado  pra minha conta mercado pago  so que nao consigo fazer devolução pois eu devo o mercado pago e eles,enviaram-um-pix-errado-para-minha-conta-mercado-pago-porem-como-tenho-uma-divida-eles-decobtaram-e-nao-posso-devolver-o-pix_xV9_ROAj7TqpSqKG,Uma pesssoa fez um pix errado  pra minha conta mercado pago  so que nao consigo fazer devolução pois eu devo o mercado pago e eles descontaram o valor e. Nao tenho pra devolver
103,mercado-pago,"Eu indiquei um amigo ,ele recebeu os 10 de bonus ,mais eu nao recebi mao caiu na minha conta os 20 reais de bonus",20-reais-de-bonus__3neEnI1QWLVHWzZ,"Eu indiquei um amigo ,ele recebeu os 10 de bonus ,mais eu nao recebi mao caiu na minha conta os 20 reais de bonus"
104,mercado-pago,Realizei uma compra pelo site da empresa Nerd1 - Loja Nerd1 como consta no site. Foi feita a compra de uma camiseta e a mesma foi ,pagamento-de-um-produto-nao-recebido-de-uma-empresa-que-nao-existe_xAAEZnYBMF9C7UA5,"Realizei uma compra pelo site da empresa Nerd1 - Loja Nerd1 como consta no site. Foi feita a compra de uma camiseta e a mesma foi paga através do Mercado Pago no dia 09 de Agosto de 2022. Recebi no e-mail  a confirmação do pagamento e que ele teria sido efetuado para Ivone Zaboroski mas desde então não recebi mas nenhum tipo de confirmação no e-mail. Os únicos e-mails que recebi foi pelo mercado pago, a dita empresa nunca me mandou nada, nenhuma confirmação ou previsão. Sendo assim, no dia 17 de agosto enviei um e-mail para o e-mail de contato que eles disponibilizam no site fazendo esses questionamentos, no entanto esse e-mail nunca foi respondido. Entrei no dia 24 de agosto no site deles e mandei os mesmos questionamentos naquela aba de ""envie-nos uma mensagem"" mas também não obtive qualquer resposta. Acredito, infelizmente, se tratar de uma empresa que sequer existe o que me admira o mercado pago estar vinculado a ela. Após a primeira reclamação por aqui, coincidentemente  me mandaram um e-mail de ""notificação de reembolso"" que eu recebi o reembolso da minha compra pelo mercado pago..reembolso esse que eu não vi até agora apesar do e-mail ser de 29/08 e também nem sei como poderia receber já que paguei no boleto e eles não me pediram dado nenhum pra REALMENTE fazer o reembolso que é no mínimo devido."
105,mercado-pago,Minha conta mercado pago foi bloqueada sem nenhum motivo lógico e sem nenhuma explicacão plausível por parte dos atendentes e pra ,nao-consigo-pagar-a-fatura_NRo-GdK8memtBdKi,Minha conta mercado pago foi bloqueada sem nenhum motivo lógico e sem nenhuma explicacão plausível por parte dos atendentes e pra piorar não consigo acessar a conta e pagar a fatura do cartão de crédito mercado pago e está sendo cobrado juros sem que eu possa fazer o pagamento.Exijo uma rápida resolução 
106,mercado-pago,Eu nunca tive o cartão pois estão alegando que eu tenho .não consigo falar com o SAC pois tem que ter um código que não tenho nunc,estao-cobrando-uma-divida-que-nao-e-minha-nunca-tive-mercado-pago_1498wydmOO-T2JIA,Eu nunca tive o cartão pois estão alegando que eu tenho .não consigo falar com o SAC pois tem que ter um código que não tenho nunca tive mercado pago nem sei como é
107,mercado-pago,"Há muito tempo que tento enviar minha identidade para validar meu cadastro no Mercado Pago, porém,  tanto no celular, quanto pelo ",erro-na-identificacao-de-documento_IS4o4_Aogw792I5-,"Há muito tempo que tento enviar minha identidade para validar meu cadastro no Mercado Pago, porém,  tanto no celular, quanto pelo computador, o leitor do Mercado Pago dá erro ao ler meu documento, e não consigo acesso à minha conta, nem ao aplicativo, nem ao site do mercado pago.Outro problema é que meu celular de contato mudou, e por conta de não conseguir validar meu cadastro, também não consigo alterá-lo.Assim como não consigo achar nenhum e-mail para contato, para tentar resolver meu problema. Me sinto abandonada lá naquela plataforma."
108,mercado-pago,"Esta tarde eu precisava urgentemente fazer uma transferência para conta XP.Foram 9 tentativas, sendo que 3 depois de preench",nao-consigo-transferir-meu-dinheiro-pix-forcado-e-pessimo-atendimento_iatSLijXkmNLB6hX,"Esta tarde eu precisava urgentemente fazer uma transferência para conta XP.Foram 9 tentativas, sendo que 3 depois de preencher os dados nada acontecia, voltava para o início como se nada tivesse sido feito e as outras 6 dava erro dizendo que havia sido recusado.Tive em contato com o MercadoPago e disseram que era o banco que estava rejeitando, entrei em contato com a XP e disseram que não havia problema lá.Depois 8 contatos entre XP, MercadoPago, telefone e WhatsApp descobri que o MercadoPago está FORÇANDO a transferência por PIX, e a transferência para XP TEM QUE SER TED!!!MercadoPago não dá opção de escolha!Em pleno 2022 uma ditadura dessas!Não consegui concluir o que precisava ainda perdi um monte de tempo pois cada tentativa de transferência eu sou obrigado a preencher TODOS os dados bancário, nome, CPF, agência, conta, tipo de conta..Em pleno 2022 um atraso desses! Nem para salvar as informações!Além disso, mais outra decepção com o atendimento, para variar! Horrível!Foram 2 tentativas por telefone, onde uma não foi concluída, a outra me transferiram e a ligação caiu, adivinha se eles retornaram a ligação? É claro que não! Para surpresa de zero pessoas.Mais 4 tentativas de contato por WhatsApp, sendo que o chat foi encerrado 3 vezes sem motivo e sem resposta, e fizeram 5 transferências.Tudo isso para não conseguir resolver o problema! Foram horas perdidas!E continuo com meu dinheiro preso!"
109,mercado-pago,"Eu estou vendendo alguns produtos e serviços (SEO,BACKLINK,PLANILHAS)Hoje fui tentar sacar o valor e no mesmo instante",suspendemos-sua-conta-permanentemente_z9Fi_3lPgijrcQcd,"Eu estou vendendo alguns produtos e serviços (SEO,BACKLINK,PLANILHAS)Hoje fui tentar sacar o valor e no mesmo instante minha conta foi bloqueada e recebi este email:Suspendemos sua conta permanentementeNotamos comportamentos irregulares nas suas vendas no Mercado Livre e, por medidas de segurança, decidimos suspender sua conta permanentemente.Por isso, caso você tenha anúncios que estavam ativos, nós os cancelamos, mas se haviam entregas a caminho, elas seguirão seu curso normalmente até chegarem ao destino.Se você tinha dinheiro em conta ou se considera que cometemos um erro ao suspender sua conta, por favor entre em contato conosco para que possamos ajudar.Atenciosamente,Equipe do Mercado LivreO que eu fiz para receber tal punição ?Eu não cometi nada de errado, inclusive fui falar com os compradores e nao houver nenhuma reclamaçao.O saldo dos produtos está lá preso sem eu mesmo saber o porque e eu não posso sacar ainda ?"
110,mercado-pago,"Eu tenho uma conta no mercado pago há mais ou menos 6 meses eles me exigem um comprovante de renda ,ou dec",bloqueio-de-conta_I-G5PTG794-yyM9d,"Eu tenho uma conta no mercado pago há mais ou menos 6 meses eles me exigem um comprovante de renda ,ou declaração de imposto de renda ,e declaração de patrimônio em meu nome ,que não possuo nenhum dos 3 itens , então me aconselharam a fazer uma declaração de vendas com assinatura de um contador , segundo eles por segurança da conta,procurei ainda um contador ,mas não vejo a necessidade de pagar um documento pra cumprir uma normativa do mercado pago sem explicação ,e agora na data de hoje bloquearam minha conta ,eu tento acessar e simplesmente não consigo ,tenho lá dentro algumas parcelas de crédito que possuía em aberto , inclusive efetuei um pix no dia de hoje para eventual pagamento de parcela ,mas eu simplesmente não consigo saber se a mesma foi debitada pois não tenho acesso a conta ,e nem a própria equipe pode me dá mais informações via telefone ,deixo aqui minha indignação com a empresa que bloqueou meu acesso sem respaldo legal e irei procurar meus direitos ,com que direito bloqueiam minha conta assim?"
111,mercado-pago,"Juros abusivos e descaso com clientes que pagam em dia hoje precisei de R$ 200,00 do mercado crédito e pasmem teria que pagar 26% ",mercado-pago-cobra-mais-de-25-de-juros-em-menos-de-30-dias-na-modalidade-mercado-credito_ctssZKBRqez2P5z8,"Juros abusivos e descaso com clientes que pagam em dia hoje precisei de R$ 200,00 do mercado crédito e pasmem teria que pagar 26% em menos de 30 dias se usasse o crédito "
