,company_name,description,href,full_complain
0,sportsbet-io,"Fiz uma aposta em cantos na partida entre Nashvile x Austin.No momento, estava Nashvile 9x5 Austin, realizei a aposta para m",aposta-perdida--erro-do-site_W6mSXozQubL40Rai,"Fiz uma aposta em cantos na partida entre Nashvile x Austin.No momento, estava Nashvile 9x5 Austin, realizei a aposta para mais de 14.5 cantos.Saiu mais um canto para o time do Austin, batendo a aposta e no total, com 15 cantos no jogo.Porém, de acordo com a partida oficial, saiu 14 cantos, com Nashvile 8x6 Austin, ou seja, o site da sportbet.io, contabilizou errado os dados oficiais do jogo!Minha aposta deu como perdido por erro deles, e em contato com o suporte, fui informado que os dados são fornecidos por terceiros.Ou seja, para apostar, não podemos confiar no site da sportbet.io, temos que acompanhar em outros sites ou streaming!Lamentável !"
1,sportsbet-io,É uma luta pra sacar o dinheiro liberam meu dinheiro aí por favor pq não hora de depositar vcs aceitam agora pra sacar é tanto doc,quero-sacar-meu-dinheiro_HoW-ny8lF50utdIp,É uma luta pra sacar o dinheiro liberam meu dinheiro aí por favor pq não hora de depositar vcs aceitam agora pra sacar é tanto documento q é [Editado pelo Reclame Aqui]...quero dinheiro meu dinheiro ..
2,sportsbet-io,Fiz a conta no sportsbet fiz dois saque e de depois n consegui sempre da erro ou aparece saque não disponível quero saber se vocês,saque_-ud21ZHR5u3pB5m7,Fiz a conta no sportsbet fiz dois saque e de depois n consegui sempre da erro ou aparece saque não disponível quero saber se vocês vão arrumar isso aí 
3,sportsbet-io,FIZ UM DEPÓSITO VIA PIX AGORA A TARDE E ATÉ AGORA NÃO CAIU. NÃO CONSIGO FALAR COM A EMPRESA VIA CHAT. QUERO MEU DINHEIRO.,fiz-um-deposito-via-pix-e-nao-caiu_Oz_NpA_Razx-AZWN,FIZ UM DEPÓSITO VIA PIX AGORA A TARDE E ATÉ AGORA NÃO CAIU. NÃO CONSIGO FALAR COM A EMPRESA VIA CHAT. QUERO MEU DINHEIRO.
4,sportsbet-io,"A SPORTSBET.IO Também é responsável, há final é o PATROCINADOR MASTER  DO SÃO PAULO. No dia 20/08/2022 eu comprei uma camisa taman",camisa-adidas-do-sao-paulo-com-defeitos_wC9wzzIB9v-Iq-NE,"A SPORTSBET.IO Também é responsável, há final é o PATROCINADOR MASTER  DO SÃO PAULO. No dia 20/08/2022 eu comprei uma camisa tamanho M adidas do São Paulo 1 na loja SANTO MANTO BOX 34 A que fica dentro do estádio do MORUMBI, paguei na camisa 300 reais e paguei mais 20 para personaliza com o número atrás da camisa, valor total 320,00 reais pago a vista em dinheiro. Na quarta-feira dia 24/08/2022 eu usei a camisa pela primeira vez e para minha surpresa a camisa da adidas começou a descusturar em vários lugares da camisa, de imediato eu voltei para minha casa tirei a camisa e logo em seguida eu tentei entrar em contato com a loja SANTO MANTO mas eu não obtive sucesso no telefone, tentei entrar em contato com a loja pelo e-mail mas também sem sucesso, então decidi ir até a loja na quinta-feira dia 25/08/2022 ao chegar na loja, fui muito bem recebido pela senhora Gabrielly a mesma de imediato foi solicitada e tentou trocar a camisa mais já não tinha a camisa na loja, então a Gabrielly pegou o meu telefone para me informar quando chegasse uma nova remessa de camisas na loja, então no dia de hoje Sábado dia 27/08/2022 eu entrei em contato com a Gabrielly via WhatsApp e a mesma me deu uma opção porque não havia chegado a camisa 1 do São Paulo então ela perguntou se eu queria a camisa listrada 2 do São Paulo eu aceitei, e fui na loja mais para a minha surpresa ao chegar na loja o supervisor da loja SANTO MANTO me informou que eles não iam trocar a camisa porque eu havia tirado a etiqueta, eu fiz uma pergunta para ele, como que eu iria usar a camisa sem tirar a etiqueta? Pra mim usar eu teria que tirar a etiqueta!! Então ele mandou eu entrar em contato com a Adidas, eu entrei em contato com a Adidas, e foi me passado que eu teria que mandar um e-mail para eles e depois espera para eles mandarem um código deles para mim, e eu teria que ir até os correios e postar para eles a camisa para fazer uma avaliação na camisa olha o absurdo, eu comprei a camisa a vista 320,00 reias no dinheiro agora eu tenho que correr atrás do prejuízo sozinho e a loja SANTO MANTO QUE FICA DENTRO DO MORUMBI NÃO ME DEU NENHUM APOIO OLHA O ABSURDO, OLHA COMO A LOJA SANTO MANTO TRATA OS SEUS CLIENTES.EU ME PERGUNTO COMO QUE UMA CLUBE GIGANTE COMO O SÃO PAULO PERMITE UMA LOJA DENTRO DO SEU ESTADIO VENDER CAMISA DE UMA MARCA QUE NÃO PRESTA? O MATERIAL DE PÉSSIMA QUALIDADE, EU RECOMENDO NÃO COMPREM CAMISA DA ADIDAS DO SÃO PAULO NESSA LOJA SANTO MANTO E EM NENHUM SITE OU OUTRAS LOJAS.LAMENTÁVEL. PENSA NUM ESTRESSE QUE EU TÔ PASSANDO 320,00 REIAS PERDIDO. NÃO COMPREM."
5,sportsbet-io,"Não consigo autenticar a conta.Já mandei RG Conta endereço, mas dizem que é inválido.Estou com dinheiro parado na cont",autenticacao_CXGmRML-7qgZyZ3S,"Não consigo autenticar a conta.Já mandei RG Conta endereço, mas dizem que é inválido.Estou com dinheiro parado na conta.Por email sempre pedem pra autenticar,Quero desbloquear o valor.Login . dirceoliveiraEmail dirceoliveirah@gmail.comGrato"
6,sportsbet-io,sou cliente da corretora e faz 2 meses que estou tentando fazer saque da minha conta ja falei com suporte sac nada foi resolvido p,sou-cliente-da-corretora-e-faz-2-meses-que-estou-tentando-fazer-saque-da-minha-conta-ja-falei-com-suporte-sac-nada-foi-resolvido-p_cVn7DuqyThug9Esg,sou cliente da corretora e faz 2 meses que estou tentando fazer saque da minha conta ja falei com suporte sac nada foi resolvido p
7,sportsbet-io,"Estou com chamado de suporte por e-mail aberto, e pararam de me responder.Tive uns ganhos em um game do cassino e nao compen",ganhei-em-jogo-de-cassino-e-nao-compensaram-o-valor_NUvE7WjE0vseera7,"Estou com chamado de suporte por e-mail aberto, e pararam de me responder.Tive uns ganhos em um game do cassino e nao compensaram meu saldo. Pararam de me responder no suporte.Relação com o consumidor horrivel.Chat de suporte horrivel."
8,sportsbet-io,"Sou cliente da Sportsbet.io, e na noite do dia 16/08/22, as 20:27, fiz um depósito no valor de R$200,00, entretanto, o valor não c",sumico-de-dinheiro-de_q1wvS1gegg9Grbo2,"Sou cliente da Sportsbet.io, e na noite do dia 16/08/22, as 20:27, fiz um depósito no valor de R$200,00, entretanto, o valor não caiu em minha conta Sportsbet, já conferí minha conta e não houve estorno em minha conta bancária, entrei em contato, me solicitaram envio de foto do comprovante, pois já havia enviado o mesmo anexo e falaram que seria resolvido ontem, mas até agora nada foi resolvido e ninguém dá um parecer sobre o caso."
9,sportsbet-io,Olá não estou conseguindo sacar minha conta cadastrada é hotmail agora pediram pra mim trocar a senha é ativar o Google autenticad,nao-consigo-sacar_tlB2aOIcd48U3uMW,Olá não estou conseguindo sacar minha conta cadastrada é hotmail agora pediram pra mim trocar a senha é ativar o Google autenticador só que não dá certo o qrcode porque é hotmail 
