,company_name,description,href,full_complain
0,betfair,"Perdi 50$  quando estava jogando roleta.. Do nada travou o jogo me descontaram..Não quiseram me devolver, ",me-rolbaram-na-roleta-apostei-1-real-me-colocando-50-na-mesas_8QPvhHeKdhd2yr-c,"Perdi 50$  quando estava jogando roleta.. Do nada travou o jogo me descontaram..Não quiseram me devolver, "
1,betfair,Fiz duas apostas que deveriam ser reembolsadas e simplesmente hoje mesmo apos dois atendentes me falarem que seria recebido e deve,editado-pelo-reclame-aqui_0LQaA1IFsoAjqfms,"Fiz duas apostas que deveriam ser reembolsadas e simplesmente hoje mesmo apos dois atendentes me falarem que seria recebido e deveria aguardar, um atendente veio me falar que eu estou fora dos criterios. Engraçado a pessoa sair dos criterios depois de ter feito a aposta e vonversado no mesmo dia com outra atendente que disse que seria recebido o bonus."
2,betfair,"Resolvi aposto 20 reais pedi, então resolvi recarregar 100,00 e consegui ficar com um saldo de R$ 146,26 entao resolvi retirar ess",meu-saldo-desapareceu-e-ninguem-me-dasuporte_vEiuyMAwRjUTwmri,"Resolvi aposto 20 reais pedi, então resolvi recarregar 100,00 e consegui ficar com um saldo de R$ 146,26 entao resolvi retirar esse valor cliquei em retirar coloquei meus dados e nada de repente travou o jogo sai e entrei novamente quando entrei meu saldo estava 0,0 tento falar com atendentes mais ninguém resolve chegaram até a me transferir pro início do atendimento "
3,betfair,"Sempre faço apostas, mas na última que fiz eu ganhei, e quando fui tentar sacar, não deixaram.  Quando é prá depositar, é rapidinh",bloquearam-meu-dinheiro-nao-consigo-sacar_FjMDWKMzJwiN2nC-,"Sempre faço apostas, mas na última que fiz eu ganhei, e quando fui tentar sacar, não deixaram.  Quando é prá depositar, é rapidinho, mas quando é prá fazer retirada, fazem essa palhaçada. "
4,betfair,Essa empresa gerou um boleto com meu CPF sem eu nem saber q ela poderia fazer issoEmpresa de mal caráter ,empresa-sem-carater_N4L60YKPttS1Nirr,Essa empresa gerou um boleto com meu CPF sem eu nem saber q ela poderia fazer issoEmpresa de mal caráter 
5,betfair,Venho externar um profundo desrespeito da empresa Betfair. O que adianta milhões em investimentos no marketing se não conseguem cu,nao-permitem-sacar-meus-fundos_JUBEXYNx5-cxREWG,"Venho externar um profundo desrespeito da empresa Betfair. O que adianta milhões em investimentos no marketing se não conseguem cuidar do cliente?Fiz a conta no dia 11/08 e para enviar o dinheiro no pix foi rápido, aliás instantâneo. Porém, para sacar os fundos a empresa solicitou documentos que mesmo após enviados uma dezena de vezes, desde o dia 12/08, não validam a conta. Já falei com diversas pessoas no chat e já fiz o processo de envio dos meus documentos também por lá e nada até agora. É um total desrespeito.Só quero resgatar meus fundos retidos e encerrar essa experiência trágica com a Betfair. Por favor RA, ajude me!"
6,betfair,"fiz o deposito para aposta, mas quando eu quiz retirar o dinheiro ganho de la,a conta foi bloqueada e nao quizeram devolver o dinh",betfair-uma-pessima-casa-de-aposta_rlLP7bQJQGXFKKKV,"fiz o deposito para aposta, mas quando eu quiz retirar o dinheiro ganho de la,a conta foi bloqueada e nao quizeram devolver o dinheiro ,pedindo um monte de documentos e 1 era que nao tenho comprovante de endereço no meu nome e nem com comprovante de casamento nao serve no nome do cônjuge, um [Editado pelo Reclame Aqui] de 41 reais, pouco valor sim, mas a pior casa de aposta do mundo"
7,betfair,"A casa de apostas do Brasil e talvez do mundo. Você pode depositar 1 milhão pra eles, pra fazer apostas, isso pode, quando vc acer",propaganda-enganosa_jylC85z628Oxtm4Q,"A casa de apostas do Brasil e talvez do mundo. Você pode depositar 1 milhão pra eles, pra fazer apostas, isso pode, quando vc acerta e ganha, eles bloqueiam seu saldo, falando uma balela de um tal de branqueamento, que é por conta de lavagem de dinheiro, ou seja, ontem fiz uma aposta no jogo do Flamengo e Velez da Argentina, apostei 1.933,00 e ganhei 4.200 e pouco, só pude sacar 2.252 pra conta da payfun, e o resto que ficou 2.034, não consigo de jeito nenhum sacar, eles alagando o que falei acima, que são normas da empresa. Mais tudo bem, daqui uns dias agente se encontra na justiça e vamos vê quem tá lavando dinheiro aqui.e-mail: kaualarissalucca@gmail.com"
8,betfair,"Fiz uma aposta no site da betfair, e tudo batendo certo, e do nada sumiu o jogo do flamengo, parecia que o jogo não estava acontec",nao-conseguir-fazer-cashout_lKHYEO0GbzCFKBQV,"Fiz uma aposta no site da betfair, e tudo batendo certo, e do nada sumiu o jogo do flamengo, parecia que o jogo não estava acontecendo, o jogo simplesmente desapareceu, e as apostas tbm.. Como se não tivesse feito apostas, tentando fazer cashout, pois tudo estava dando certo, coloquei que o Flamengo terias mais escanteios na partida.. E sim, estava tendo então uma aposta que bateria 80$ de acabasse assim, eu conseguiria tirar cashout de pelo uns 50$ com 80 min de jogo.. Mas a betfair sumiu com a minha aposta e com o jogo do flamengo, com certeza visando que vários apostadores estaria ganhando e iriam tirar o cashout, mas impediram de fazermos isso."
9,betfair,"FIX UM PIX DE 50, APOSTEI 20 NA VITÓRIA DO FLAMENGO SÓ QUE O A APOSTA E O SALDO DESAPARECEU . TENTEI CONTATO VIA CHAT PORÉM NÃO ME",fix-um-pix-de-50-apostei-20-na-vitoria-do-flamengo-so-que-o-a-aposta-e-o-saldo-desapareceu_75aK9FqC8s0aB2mq,"FIX UM PIX DE 50, APOSTEI 20 NA VITÓRIA DO FLAMENGO SÓ QUE O A APOSTA E O SALDO DESAPARECEU . TENTEI CONTATO VIA CHAT PORÉM NÃO ME RESPONDERAM . "
